id,model,ils,alpha_preserve,delta_edit_gain,gamma_orig_preserve,s_o_po,s_e_po,s_o_pe,s_e_pe
c5bb049c96254386ba9a996fe5441eea,baseline,-0.010357089340686798,1.0,0.028718896210193634,-0.010357089340686798,0.27030009031295776,0.2806571424007416,0.27379441261291504,0.3025133013725281
2485c061a03346d69f952726f5c1abba,baseline,-0.0008888989686965942,1.0,0.0008888989686965942,-0.0008888989686965942,0.27576351165771484,0.27665239572525024,0.27576351165771484,0.27665239572525024
4599340d2a854faa8cfa7fb8253022a3,baseline,0.005630724132061005,1.0,-0.005630724132061005,0.005630724132061005,0.29365643858909607,0.28802573680877686,0.29365643858909607,0.28802573680877686
3d0fbc7b7ab444cc890b800585cc5e89,baseline,-0.09125196933746338,1.0,0.09028711169958115,-0.09125196933746338,0.23790273070335388,0.32915472984313965,0.2548365592956543,0.3451237082481384
e8bfa9a85c814ff48fe50f33275449dc,baseline,0.0005626901984214783,1.0,-0.0005626901984214783,0.0005626901984214783,0.24244120717048645,0.24187852442264557,0.24244120717048645,0.24187852442264557
d8dfbe5ac9ea43fcbd03bc8248029d5d,baseline,0.029936209321022034,1.0,0.004263177514076233,0.029936209321022034,0.27318906784057617,0.24325287342071533,0.28780269622802734,0.29206588864326477
013c33d1ceaf4330b9484b1839a65d83,baseline,-0.013220831751823425,1.0,0.07275387644767761,-0.013220831751823425,0.2719312012195587,0.28515201807022095,0.2623663544654846,0.33512023091316223
5f4783436a024ce2ad3926afddb20415,baseline,0.02592388540506363,1.0,-3.107637166976929e-05,0.02592388540506363,0.26923564076423645,0.24331174790859222,0.26480546593666077,0.2647743821144104
3562c939b9a84537b72ecba87c8b7ab1,baseline,0.00528591126203537,1.0,0.02128150686621666,0.00528591126203537,0.2940711975097656,0.28878530859947205,0.26642799377441406,0.287709504365921
0e333703083848d6be93a5524b4f9070,baseline,0.00026269257068634033,1.0,-0.00026269257068634033,0.00026269257068634033,0.24145928025245667,0.24119660258293152,0.24145928025245667,0.24119660258293152
264d22e997f14b489c89ff421ad069ef,baseline,-0.0008441880345344543,1.0,0.0008441880345344543,-0.0008441880345344543,0.31054961681365967,0.3113937973976135,0.31054961681365967,0.3113937973976135
0cfada8261ff4970bd5dcb89e0de1268,baseline,0.04577845335006714,1.0,-0.009952418506145477,0.04577845335006714,0.28499001264572144,0.2392115741968155,0.28049924969673157,0.2705467939376831
b7c3a4dc7d3948ab9f28b2f2a6860333,baseline,-0.0192575566470623,1.0,0.04388713464140892,-0.0192575566470623,0.24803033471107483,0.2672879099845886,0.24135683476924896,0.285243958234787
4c357394c20e4b7a91f379c6512e748b,baseline,0.020551785826683044,1.0,0.025364883244037628,0.020551785826683044,0.3198990821838379,0.29934728145599365,0.2997235953807831,0.3250885009765625
27b17f50764840a3aaf81bb5bfa9d622,baseline,8.244812488555908e-05,1.0,-8.244812488555908e-05,8.244812488555908e-05,0.28559479117393494,0.2855123281478882,0.28559479117393494,0.2855123281478882
7a4e323925ab4fe3bbae374caf43693b,baseline,-0.016973763704299927,1.0,0.034088678658008575,-0.016973763704299927,0.2644725441932678,0.28144633769989014,0.2657197117805481,0.2998083829879761
f5fb2c4052154cd8a6b02c2118fbfc44,baseline,0.000317305326461792,1.0,-0.000317305326461792,0.000317305326461792,0.3458596169948578,0.345542311668396,0.3458596169948578,0.345542311668396
eb4c9a0d35b247bb8a316a4f57a0d4ed,baseline,0.000879235565662384,1.0,-0.000879235565662384,0.000879235565662384,0.3454740643501282,0.344594806432724,0.3454740643501282,0.344594806432724
c1e70ef428944c368c15d8e786c41f5f,baseline,0.012632586061954498,1.0,0.018672965466976166,0.012632586061954498,0.3297703266143799,0.3171377182006836,0.32244420051574707,0.34111714363098145
3837291669734bb295dee3c0884e78d3,baseline,-0.0015858560800552368,1.0,0.0015858560800552368,-0.0015858560800552368,0.36316999793052673,0.36475586891174316,0.36316999793052673,0.36475586891174316
